"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"ynLpKp4WJHE","2018-05-09T03:17:08.000Z","UCupvZG-5ko_eiXAupbDfxWw","Mueller questions Russian oligarch about payments to Cohen","Special counsel Robert Mueller's investigators have questioned a Russian oligarch about hundreds of thousands of dollars in payments his company's US ...","https://i.ytimg.com/vi/ynLpKp4WJHE/default.jpg","120","90","https://i.ytimg.com/vi/ynLpKp4WJHE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ynLpKp4WJHE/hqdefault.jpg","480","360","CNN","none"
"2yS18_mODZk","2013-03-24T17:26:21.000Z","UCupvZG-5ko_eiXAupbDfxWw","Opinion: Young and out in Mississippi","What's it like to be young and out in Mississippi? Watch as six young people share their stories. For more CNN videos, visit our site at http://www.cnn.com/video/","https://i.ytimg.com/vi/2yS18_mODZk/default.jpg","120","90","https://i.ytimg.com/vi/2yS18_mODZk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2yS18_mODZk/hqdefault.jpg","480","360","CNN","none"
"QxWPh3llU-I","2016-10-06T21:53:57.000Z","UCupvZG-5ko_eiXAupbDfxWw","What if Richard Nixon didn't resign?","Is is possible that Ronald Reagan might not have been president? Historian Timothy Naftali explores what might have happened if Nixon hadn't resigned.","https://i.ytimg.com/vi/QxWPh3llU-I/default.jpg","120","90","https://i.ytimg.com/vi/QxWPh3llU-I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QxWPh3llU-I/hqdefault.jpg","480","360","CNN","none"
"KM8kA4EVvCw","2018-05-04T00:54:06.000Z","UCupvZG-5ko_eiXAupbDfxWw","Cooper: White House not concerned with truth","CNN's Anderson Cooper explains how the White House has been neither truthful nor transparent with the American people regarding the Stormy Daniels ...","https://i.ytimg.com/vi/KM8kA4EVvCw/default.jpg","120","90","https://i.ytimg.com/vi/KM8kA4EVvCw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KM8kA4EVvCw/hqdefault.jpg","480","360","CNN","none"
"9mYVi7WHyiU","2016-11-09T08:37:52.000Z","UCupvZG-5ko_eiXAupbDfxWw","Relive the Trump's stunning win in under 2 minutes","Moments from CNN's coverage of a historic night on CNN when Donald Trump was elected the 45th President of the United States.","https://i.ytimg.com/vi/9mYVi7WHyiU/default.jpg","120","90","https://i.ytimg.com/vi/9mYVi7WHyiU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9mYVi7WHyiU/hqdefault.jpg","480","360","CNN","none"
"i84cZKBJELY","2018-03-14T15:09:11.000Z","UCupvZG-5ko_eiXAupbDfxWw","Stephen Hawking in 2010: I've had a very full life","During a 2010 interview with CNN's Larry King Live, famed physicist Stephen Hawking answered questions about the creation of the universe, the role of God ...","https://i.ytimg.com/vi/i84cZKBJELY/default.jpg","120","90","https://i.ytimg.com/vi/i84cZKBJELY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/i84cZKBJELY/hqdefault.jpg","480","360","CNN","none"
"gUIa6RicKxI","2018-05-24T00:29:48.000Z","UCupvZG-5ko_eiXAupbDfxWw","Sen. Jeff Flake: We may have hit bottom","Sen. Jeff Flake (R-AZ) speaks to CNN's Wolf Blitzer after criticizing President Donald Trump in a commencement speech to Harvard Law students where he ...","https://i.ytimg.com/vi/gUIa6RicKxI/default.jpg","120","90","https://i.ytimg.com/vi/gUIa6RicKxI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gUIa6RicKxI/hqdefault.jpg","480","360","CNN","none"
"ixJ2rtOpJc4","2014-10-16T22:17:29.000Z","UCupvZG-5ko_eiXAupbDfxWw","This 10-year-old knows how to use a gun","Meet Shyanne Roberts, a 10-year-old competitive shooter who is out to prove kids with guns don't always mean disaster.","https://i.ytimg.com/vi/ixJ2rtOpJc4/default.jpg","120","90","https://i.ytimg.com/vi/ixJ2rtOpJc4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ixJ2rtOpJc4/hqdefault.jpg","480","360","CNN","none"
"9bSks5A69qo","2018-02-24T01:25:34.000Z","UCupvZG-5ko_eiXAupbDfxWw","Tipster to FBI: Shooter 'going to explode'","A woman close to the Parkland, Florida school shooter called an FBI tip line in early January warning that Nikolas Cruz was ""going to explode"" and that she ...","https://i.ytimg.com/vi/9bSks5A69qo/default.jpg","120","90","https://i.ytimg.com/vi/9bSks5A69qo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9bSks5A69qo/hqdefault.jpg","480","360","CNN","none"
"tvj0AESEJ4I","2017-12-28T18:27:26.000Z","UCupvZG-5ko_eiXAupbDfxWw","Alabama secretary of state debunks voter fraud claims","Alabama Secretary of State John Merrill discusses Roy Moore's claims of voter fraud in the Alabama special election.","https://i.ytimg.com/vi/tvj0AESEJ4I/default.jpg","120","90","https://i.ytimg.com/vi/tvj0AESEJ4I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tvj0AESEJ4I/hqdefault.jpg","480","360","CNN","none"
"eNjcAgNu1Ac","2015-09-17T02:06:32.000Z","UCupvZG-5ko_eiXAupbDfxWw","Trump: We speak English here, not Spanish","Donald Trump and Governor Jeb Bush discuss speaking Spanish on the campaign trail.","https://i.ytimg.com/vi/eNjcAgNu1Ac/default.jpg","120","90","https://i.ytimg.com/vi/eNjcAgNu1Ac/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eNjcAgNu1Ac/hqdefault.jpg","480","360","CNN","none"
"k5Eups73QAo","2018-06-04T01:37:30.000Z","UCupvZG-5ko_eiXAupbDfxWw","Groundbreaking study says some breast cancer patients may not need chemo","About 70% of women diagnosed with the early stages of one of the most common forms of breast cancer might not need chemotherapy as part of treatment, ...","https://i.ytimg.com/vi/k5Eups73QAo/default.jpg","120","90","https://i.ytimg.com/vi/k5Eups73QAo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/k5Eups73QAo/hqdefault.jpg","480","360","CNN","none"
"MnYsBUaOPow","2018-06-05T02:07:41.000Z","UCupvZG-5ko_eiXAupbDfxWw","Giuliani on shifting Trump Tower story: 'It was a mistake. I swear to God.'","President Trump's attorney Rudy Giuliani describes the changing statements by Trump's legal team and White House as mistakes.","https://i.ytimg.com/vi/MnYsBUaOPow/default.jpg","120","90","https://i.ytimg.com/vi/MnYsBUaOPow/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MnYsBUaOPow/hqdefault.jpg","480","360","CNN","none"
"ondQYFBvk6M","2018-05-17T18:53:12.000Z","UCupvZG-5ko_eiXAupbDfxWw","Summit of Hawaii's Kilauea volcano erupts","An eruption from the Kilauea volcano's summit shot ash and smoke into the air on Hawaii's Big Island, and the resulting plume is expected to cover the ...","https://i.ytimg.com/vi/ondQYFBvk6M/default.jpg","120","90","https://i.ytimg.com/vi/ondQYFBvk6M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ondQYFBvk6M/hqdefault.jpg","480","360","CNN","none"
"jasKNGW6dWw","2016-11-07T20:19:41.000Z","UCupvZG-5ko_eiXAupbDfxWw","36 years of election nights on CNN","A taste of 9 election nights past on CNN. From Governor Ronald Reagan's win in 1980, to President Obama's re-election in 2012.","https://i.ytimg.com/vi/jasKNGW6dWw/default.jpg","120","90","https://i.ytimg.com/vi/jasKNGW6dWw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/jasKNGW6dWw/hqdefault.jpg","480","360","CNN","none"
