"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"0vPrNRijIDc","2018-05-25T00:22:23.000Z","UCXIJgqnII2ZOINSWNOGFThA","North Korea: We are willing to sit down with US anytime","North Korea releases message in response to Trump canceling the U.S.-North Korea summit; Greg Palkot reports. FOX News Channel (FNC) is a 24-hour ...","https://i.ytimg.com/vi/0vPrNRijIDc/default.jpg","120","90","https://i.ytimg.com/vi/0vPrNRijIDc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0vPrNRijIDc/hqdefault.jpg","480","360","Fox News","none"
"18rPVpGvyRs","2018-07-03T18:38:04.000Z","UCXIJgqnII2ZOINSWNOGFThA","Strzok lawyer says public testimony would be a 'trap'","Attorney for anti-Trump FBI agent accuses House GOP of playing political games with closed-door session; the 'Outnumbered' panel reacts. FOX News Channel ...","https://i.ytimg.com/vi/18rPVpGvyRs/default.jpg","120","90","https://i.ytimg.com/vi/18rPVpGvyRs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/18rPVpGvyRs/hqdefault.jpg","480","360","Fox News","none"
"Vl9aQcR3PYk","2016-12-06T06:00:42.000Z","UCXIJgqnII2ZOINSWNOGFThA","Michelle Malkin rips liberal media bias","Columnist gives her take on 'Hannity'","https://i.ytimg.com/vi/Vl9aQcR3PYk/default.jpg","120","90","https://i.ytimg.com/vi/Vl9aQcR3PYk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Vl9aQcR3PYk/hqdefault.jpg","480","360","Fox News","none"
"KfANBNn5McA","2018-04-24T02:39:12.000Z","UCXIJgqnII2ZOINSWNOGFThA","Gorka and Concha on latest developments in Russia probe","Devin Nunes makes bombshell claim about the Russia investigation. FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to ...","https://i.ytimg.com/vi/KfANBNn5McA/default.jpg","120","90","https://i.ytimg.com/vi/KfANBNn5McA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KfANBNn5McA/hqdefault.jpg","480","360","Fox News","none"
"fnfmzNp5HtU","2018-06-24T13:46:40.000Z","UCXIJgqnII2ZOINSWNOGFThA","Gutfeld: Trump is succeeding and it's the media's nightmare","Satisfaction with the country's direction has reacted a 12-year high, while trust in the mainstream media drops to another low. FOX News Channel (FNC) is a ...","https://i.ytimg.com/vi/fnfmzNp5HtU/default.jpg","120","90","https://i.ytimg.com/vi/fnfmzNp5HtU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fnfmzNp5HtU/hqdefault.jpg","480","360","Fox News","none"
"DgVCQ-9y4JI","2018-05-29T13:29:33.000Z","UCXIJgqnII2ZOINSWNOGFThA","Trump honors 7-year-old son of fallen Marine","President Trump shares story about meeting Gold Star wife and her 7-year-old son. FOX News Channel (FNC) is a 24-hour all-encompassing news service ...","https://i.ytimg.com/vi/DgVCQ-9y4JI/default.jpg","120","90","https://i.ytimg.com/vi/DgVCQ-9y4JI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DgVCQ-9y4JI/hqdefault.jpg","480","360","Fox News","none"
"5wiCdQ52Pl0","2018-06-29T02:20:24.000Z","UCXIJgqnII2ZOINSWNOGFThA","Tucker: Campaign against ICE is campaign for open borders","Tucker: There was an ideological revolution on the Left this week. For months, progressives have called for the abolition of ICE. Without ICE, criminal aliens ...","https://i.ytimg.com/vi/5wiCdQ52Pl0/default.jpg","120","90","https://i.ytimg.com/vi/5wiCdQ52Pl0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5wiCdQ52Pl0/hqdefault.jpg","480","360","Fox News","none"
"5PkhHATVh_Y","2018-06-12T02:37:50.000Z","UCXIJgqnII2ZOINSWNOGFThA","Trump to Kim Jong Un: I look forward to working with you","Expanded bilateral meeting between President Trump and Kim Jong Un. FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to ...","https://i.ytimg.com/vi/5PkhHATVh_Y/default.jpg","120","90","https://i.ytimg.com/vi/5PkhHATVh_Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/5PkhHATVh_Y/hqdefault.jpg","480","360","Fox News","none"
"HVD9cHgoXBk","2018-06-16T03:34:26.000Z","UCXIJgqnII2ZOINSWNOGFThA","Laura Ingraham: Meet the real cultists","You have to hand it to the anti-Trump resistance. They've tried a lot of different things to stop Donald Trump. FOX News Channel (FNC) is a 24-hour ...","https://i.ytimg.com/vi/HVD9cHgoXBk/default.jpg","120","90","https://i.ytimg.com/vi/HVD9cHgoXBk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/HVD9cHgoXBk/hqdefault.jpg","480","360","Fox News","none"
"916J0I2yrlQ","2017-04-02T03:01:46.000Z","UCXIJgqnII2ZOINSWNOGFThA","Gutfeld: Happy April Fool's birthday, Rachel Maddow","MSNBC host born on a day all about fake news.","https://i.ytimg.com/vi/916J0I2yrlQ/default.jpg","120","90","https://i.ytimg.com/vi/916J0I2yrlQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/916J0I2yrlQ/hqdefault.jpg","480","360","Fox News","none"
"ifT5rhrteOI","2018-07-04T13:10:46.000Z","UCXIJgqnII2ZOINSWNOGFThA","Beachgoers fail Independence Day trivia","Americans asked why we celebrate the Fourth of July. Will Witt, a social media influencer, joins 'Fox & Friends First' FOX News Channel (FNC) is a 24-hour ...","https://i.ytimg.com/vi/ifT5rhrteOI/default.jpg","120","90","https://i.ytimg.com/vi/ifT5rhrteOI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ifT5rhrteOI/hqdefault.jpg","480","360","Fox News","none"
"C_NLsWDc2xM","2018-06-08T15:08:29.000Z","UCXIJgqnII2ZOINSWNOGFThA","Putin hopes for successful US-North Korea summit","New signs the North Korean regime may be backing down as a missile launch facility appears dismantled. Greg Palkot has the story. FOX News Channel (FNC) ...","https://i.ytimg.com/vi/C_NLsWDc2xM/default.jpg","120","90","https://i.ytimg.com/vi/C_NLsWDc2xM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C_NLsWDc2xM/hqdefault.jpg","480","360","Fox News","none"
