"video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent"
"S5S9LIT-hdc","2015-06-16T12:41:38.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","My First Line of Code: Linus Torvalds","June 16 -- Linus Torvalds, who is known for developing the Linux kernel, talks to Bloomberg about his first line of code.","https://i.ytimg.com/vi/S5S9LIT-hdc/default.jpg","120","90","https://i.ytimg.com/vi/S5S9LIT-hdc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/S5S9LIT-hdc/hqdefault.jpg","480","360","Bloomberg","none"
"tgmk6G7uh0M","2017-05-11T18:30:01.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Tesla's Solar Roof Is Cheaper Than Expected","Tesla will begin delivering its first solar roof tiles this summer at a price point that could expand the U.S. solar market. Bloomberg's Tom Randall explains how the ...","https://i.ytimg.com/vi/tgmk6G7uh0M/default.jpg","120","90","https://i.ytimg.com/vi/tgmk6G7uh0M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/tgmk6G7uh0M/hqdefault.jpg","480","360","Bloomberg","none"
"Up9-C4_8dVo","2014-09-08T14:52:26.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Alibaba IPO: Jack Ma's Original Sales Pitch in 1999","Sept. 8 (Bloomberg) -- In this clip from 1999, Jack Ma delivers a speech to 17 friends in his apartment to introduce Alibaba and lay out his plan to compete with ...","https://i.ytimg.com/vi/Up9-C4_8dVo/default.jpg","120","90","https://i.ytimg.com/vi/Up9-C4_8dVo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Up9-C4_8dVo/hqdefault.jpg","480","360","Bloomberg","none"
"pJif4i9NRdI","2014-12-04T04:10:42.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Steve Wozniak Debunks One of Apple's Biggest Myths","Dec. 4 (Bloomberg) –- For its 85th anniversary, Bloomberg Businessweek chronicles the most disruptive ideas of the past 85 years. In 1976, The Apple 1 ...","https://i.ytimg.com/vi/pJif4i9NRdI/default.jpg","120","90","https://i.ytimg.com/vi/pJif4i9NRdI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/pJif4i9NRdI/hqdefault.jpg","480","360","Bloomberg","none"
"SDGU7PU6MvM","2014-02-24T00:53:54.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","DiCaprio: Couldn't Believe 'Wolf' Belfort Survived","Charlie Rose talks to Oscar nominee Leonardo DiCaprio about his film ""The Wolf of Wall Street."" The actor reveals what he learned from conman Jordan Belfort ...","https://i.ytimg.com/vi/SDGU7PU6MvM/default.jpg","120","90","https://i.ytimg.com/vi/SDGU7PU6MvM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SDGU7PU6MvM/hqdefault.jpg","480","360","Bloomberg","none"
"N3fHkCFxgQQ","2015-08-04T14:04:53.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Polygraph Expert Shows How to Beat a Lie Detector Test","Doug Williams is a former Oklahoma City detective sergeant. As an officer in the department's internal affairs and polygraph unit, he conducted thousands of ...","https://i.ytimg.com/vi/N3fHkCFxgQQ/default.jpg","120","90","https://i.ytimg.com/vi/N3fHkCFxgQQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/N3fHkCFxgQQ/hqdefault.jpg","480","360","Bloomberg","none"
"if1AeoHbZ8k","2014-11-17T16:29:39.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Tony Robbins on the Best Piece of Advice He Ever Got","Nov. 14 (Bloomberg) -- Entrepreneur, Author and Peak Performance Strategist Tony Robbins discusses the best piece of advice he's ever received and his ...","https://i.ytimg.com/vi/if1AeoHbZ8k/default.jpg","120","90","https://i.ytimg.com/vi/if1AeoHbZ8k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/if1AeoHbZ8k/hqdefault.jpg","480","360","Bloomberg","none"
"Wlxz-KzebbQ","2016-06-22T23:07:10.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Tech That Could Fix One of Wind Power's Biggest Problems","Hello World's Ashlee Vance paid a recent visit to Iceland's capital city of Reykjavik to see the next part of the green energy story. He found a start-up called ...","https://i.ytimg.com/vi/Wlxz-KzebbQ/default.jpg","120","90","https://i.ytimg.com/vi/Wlxz-KzebbQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Wlxz-KzebbQ/hqdefault.jpg","480","360","Bloomberg","none"
"3EYK0C8-A68","2017-03-01T12:52:47.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Oprah Winfrey Says This Is the Best Advice She Ever Heard","Mar.01 -- Oprah Winfrey reveals what the poet Maya Angelou told her about creating a legacy and understanding the value of what one leaves behind.","https://i.ytimg.com/vi/3EYK0C8-A68/default.jpg","120","90","https://i.ytimg.com/vi/3EYK0C8-A68/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3EYK0C8-A68/hqdefault.jpg","480","360","Bloomberg","none"
"leiI2DVCF1A","2018-02-01T20:11:46.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How a U.S. Nuclear Strike Actually Works","What would happen if the president of the United States wanted to launch a nuclear weapon? Here are the steps the commander-in-chief would need to take.","https://i.ytimg.com/vi/leiI2DVCF1A/default.jpg","120","90","https://i.ytimg.com/vi/leiI2DVCF1A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/leiI2DVCF1A/hqdefault.jpg","480","360","Bloomberg","none"
"MLMS_QtKamg","2016-01-21T13:17:57.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Driving a Ford Model T Is a Lot Harder Than You'd Think! We Tried It","Starting in 1908, Henry Ford sold his novel Model T cars as the first to be really accessible to the masses. What's more, he marketed them as easy to handle for ...","https://i.ytimg.com/vi/MLMS_QtKamg/default.jpg","120","90","https://i.ytimg.com/vi/MLMS_QtKamg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MLMS_QtKamg/hqdefault.jpg","480","360","Bloomberg","none"
"OTmPw4iy0hk","2015-07-30T21:47:34.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Stephen Hawking's Voice and the Machine That Powers It","Bioengineering the Senses: A closer look at tech on the frontiers of medical science. Today we look at the machine behind physicist Stephen Hawking -- and ...","https://i.ytimg.com/vi/OTmPw4iy0hk/default.jpg","120","90","https://i.ytimg.com/vi/OTmPw4iy0hk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/OTmPw4iy0hk/hqdefault.jpg","480","360","Bloomberg","none"
"ITiyKmYnL-0","2017-12-21T23:34:11.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Bespoke Italian Leather Shoes Are Made","In a small workshop in Florence, Saskia Wittmer crafts leather shoes that are as unique as each customer. MADE is a series of simple, lovely short films that ...","https://i.ytimg.com/vi/ITiyKmYnL-0/default.jpg","120","90","https://i.ytimg.com/vi/ITiyKmYnL-0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ITiyKmYnL-0/hqdefault.jpg","480","360","Bloomberg","none"
"KTrgRYa2wbI","2015-12-16T15:08:09.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Meet the 26-Year-Old Hacker Who Built a Self-Driving Car... in His Garage","George Hotz, the first person to hack the iPhone, says he built a self-driving car in a month. How did he do it? Bloomberg's Ashlee Vance went to Hotz's home to ...","https://i.ytimg.com/vi/KTrgRYa2wbI/default.jpg","120","90","https://i.ytimg.com/vi/KTrgRYa2wbI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KTrgRYa2wbI/hqdefault.jpg","480","360","Bloomberg","none"
"e67olR-cYqc","2015-09-29T17:33:42.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Entire History of Tesla in Two Minutes","April 30 -- Tesla is a young company, but it's already made history. Bloomberg takes a quick look back at some of Tesla's milestones since its founding in 2003.","https://i.ytimg.com/vi/e67olR-cYqc/default.jpg","120","90","https://i.ytimg.com/vi/e67olR-cYqc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/e67olR-cYqc/hqdefault.jpg","480","360","Bloomberg","none"
"uWjGGvY65jk","2017-08-23T19:03:21.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Berlin is Becoming a Sponge City","Berlin is becoming a ""Sponge City"" designed to tackle two issues - heat and flooding - by imitating nature. Video by Gloria Kurnik ...","https://i.ytimg.com/vi/uWjGGvY65jk/default.jpg","120","90","https://i.ytimg.com/vi/uWjGGvY65jk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/uWjGGvY65jk/hqdefault.jpg","480","360","Bloomberg","none"
"50rXYrFCQMw","2017-01-07T06:09:57.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Here's Where the Juice That Powers Batteries Comes From","Ashlee Vance explores lithium mining in Chile's Atacama Desert. Watch the full episode of 'Hello World: Chile': https://www.youtube.com/watch?v=ii1aMY-vU70 ...","https://i.ytimg.com/vi/50rXYrFCQMw/default.jpg","120","90","https://i.ytimg.com/vi/50rXYrFCQMw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/50rXYrFCQMw/hqdefault.jpg","480","360","Bloomberg","none"
"ay4BUXDONL8","2017-12-04T02:58:25.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","At 88rising, East Meets West, One Viral Hit at a Time","Combining elements of Asian and Western culture. 88rising is a young entertainment company hoping to build a lasting, global brand that will outlive singular ...","https://i.ytimg.com/vi/ay4BUXDONL8/default.jpg","120","90","https://i.ytimg.com/vi/ay4BUXDONL8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ay4BUXDONL8/hqdefault.jpg","480","360","Bloomberg","none"
"QDFqsjoFFxo","2017-05-16T16:34:51.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Painstaking Art of Making a Luxury Watch","The Swiss watch brand Arnold & Son builds all its own movements and tools in-house and from scratch. Each timepiece is a painstaking work of art that takes ...","https://i.ytimg.com/vi/QDFqsjoFFxo/default.jpg","120","90","https://i.ytimg.com/vi/QDFqsjoFFxo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/QDFqsjoFFxo/hqdefault.jpg","480","360","Bloomberg","none"
"2sWhvOaavTQ","2010-09-07T13:18:54.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Burry Discusses Investing in Farmland, Real Estate, Gold: Video","Sept. 7 (Bloomberg) -- Michael Burry, the former head of Scion Capital LLC who predicted the housing market's plunge, talks with Bloomberg's Jon Erlichman ...","https://i.ytimg.com/vi/2sWhvOaavTQ/default.jpg","120","90","https://i.ytimg.com/vi/2sWhvOaavTQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2sWhvOaavTQ/hqdefault.jpg","480","360","Bloomberg","none"
"8nbz5VFilxY","2017-08-10T15:20:28.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Death and Life of Helicopter Commuting","Fifty years ago, a helicopter company called New York Airways whisked passengers from the rooftop of the iconic Pan Am Building in midtown Manhattan to any ...","https://i.ytimg.com/vi/8nbz5VFilxY/default.jpg","120","90","https://i.ytimg.com/vi/8nbz5VFilxY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/8nbz5VFilxY/hqdefault.jpg","480","360","Bloomberg","none"
"r1F3PKypaZU","2013-10-21T17:08:28.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","A Five-Minute Lesson in Manhood With Nick Offerman","Oct. 21 (Bloomberg) -- Bloomberg Businessweek's Sam Grobart sits down with Nick Offerman, star of NBC's ""Parks and Recreation"" and the author of Paddle ...","https://i.ytimg.com/vi/r1F3PKypaZU/default.jpg","120","90","https://i.ytimg.com/vi/r1F3PKypaZU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/r1F3PKypaZU/hqdefault.jpg","480","360","Bloomberg","none"
"T_P1D_H1et8","2017-10-03T18:16:43.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Jeff Bezos Became the King of E-Commerce","Amazon CEO Jeff Bezos was one of the first entrepreneurs to realize the potential of selling products on the internet. This Bloomberg Profile looks into how ...","https://i.ytimg.com/vi/T_P1D_H1et8/default.jpg","120","90","https://i.ytimg.com/vi/T_P1D_H1et8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/T_P1D_H1et8/hqdefault.jpg","480","360","Bloomberg","none"
"lba9nkK-DDY","2018-05-24T14:54:54.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Portugal Ended Its War on Drugs","Back in the 1990s, Portugal faced a heroin crisis. Most people knew someone affected by the lethal drug. Just two decades later, the country has one of the ...","https://i.ytimg.com/vi/lba9nkK-DDY/default.jpg","120","90","https://i.ytimg.com/vi/lba9nkK-DDY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lba9nkK-DDY/hqdefault.jpg","480","360","Bloomberg","none"
"bmtqKO8Un6o","2017-12-22T17:05:14.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Grain Makes Wooden Surfboards","In this episode of Bloomberg Pursuits' MADE series we visit a shop in York, Maine. Grain Surfboards are built through an additive process that has much in ...","https://i.ytimg.com/vi/bmtqKO8Un6o/default.jpg","120","90","https://i.ytimg.com/vi/bmtqKO8Un6o/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bmtqKO8Un6o/hqdefault.jpg","480","360","Bloomberg","none"
"0Cp8-lVo2A8","2015-11-12T22:18:07.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Why 2016 Could Be a Turning Point the Energy Revolution","Coal, nuclear, natural gas, renewables, and oil are all going head-to-head for dominance of the energy market - will we see a shift in the balance of power next ...","https://i.ytimg.com/vi/0Cp8-lVo2A8/default.jpg","120","90","https://i.ytimg.com/vi/0Cp8-lVo2A8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0Cp8-lVo2A8/hqdefault.jpg","480","360","Bloomberg","none"
"sk1NkWl_W2Y","2015-11-12T21:54:18.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Robot-Arm Prosthetic Controlled by Thought","Johnny Matheny is the first person to attach a mind-controlled prosthetic limb directly to his skeleton. After losing his arm to cancer in 2008, Johnny signed up for ...","https://i.ytimg.com/vi/sk1NkWl_W2Y/default.jpg","120","90","https://i.ytimg.com/vi/sk1NkWl_W2Y/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sk1NkWl_W2Y/hqdefault.jpg","480","360","Bloomberg","none"
"LKmZ257MFo8","2016-02-02T20:19:48.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Complete History of Chipotle, in 3 Minutes","Chipotle was founded in Denver in 1993 and grew to be one of the most successful fast-food companies ever. This video explains how Chipotle founder Steve ...","https://i.ytimg.com/vi/LKmZ257MFo8/default.jpg","120","90","https://i.ytimg.com/vi/LKmZ257MFo8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LKmZ257MFo8/hqdefault.jpg","480","360","Bloomberg","none"
"72Q7FyCphZ0","2018-01-25T19:37:19.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Jack Ma: From KFC Reject to Asia's Richest Man","Jack Ma wasn't born rich but now he is the richest man in Asia. This Bloomberg profile tells the story of how Ma started as a poor kid in China's countryside, ...","https://i.ytimg.com/vi/72Q7FyCphZ0/default.jpg","120","90","https://i.ytimg.com/vi/72Q7FyCphZ0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/72Q7FyCphZ0/hqdefault.jpg","480","360","Bloomberg","none"
"fSkTpKa5gbo","2017-09-18T15:31:25.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Way We Get Power Is About to Change Forever","The age of batteries is just getting started. In the latest episode of our animated series, Sooner Than You Think, Bloomberg's Tom Randall does the math on ...","https://i.ytimg.com/vi/fSkTpKa5gbo/default.jpg","120","90","https://i.ytimg.com/vi/fSkTpKa5gbo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fSkTpKa5gbo/hqdefault.jpg","480","360","Bloomberg","none"
"oRNMFBEE460","2018-05-21T20:47:06.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","This is Hong Kong's Hottest Neighborhood","Bloomberg explores how the rising cost of Hong Kong Island is pushing travellers across Victoria Harbour to stay and explore Tsim Sha Tsui. Video by Angus ...","https://i.ytimg.com/vi/oRNMFBEE460/default.jpg","120","90","https://i.ytimg.com/vi/oRNMFBEE460/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oRNMFBEE460/hqdefault.jpg","480","360","Bloomberg","none"
"N0y4zYMYOrQ","2016-03-14T19:47:49.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Inside the Resolution Copper Mine, 1.3 Miles Underground","Mar. 14 -- There are deeper mines in North America than the Resolution mine but none with a single shaft this long. It is a 6943 foot concrete barrel, 30 feet in ...","https://i.ytimg.com/vi/N0y4zYMYOrQ/default.jpg","120","90","https://i.ytimg.com/vi/N0y4zYMYOrQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/N0y4zYMYOrQ/hqdefault.jpg","480","360","Bloomberg","none"
"JSzko-K7dzo","2015-09-24T17:38:53.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","World's Greenest Office Building Is Dutch: The Edge","The Edge, in Amsterdam, is officially the greenest office building in the world. It's also the testing ground for a radical, highly connected new way of working, ...","https://i.ytimg.com/vi/JSzko-K7dzo/default.jpg","120","90","https://i.ytimg.com/vi/JSzko-K7dzo/mqdefault.jpg","320","180","https://i.ytimg.com/vi/JSzko-K7dzo/hqdefault.jpg","480","360","Bloomberg","none"
"Hh0v6kx4jcg","2013-11-11T04:45:52.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Most-Wanted: Meet the King of Bulletproof Cars","Nov. 11 (Bloomberg) --- Armoring your vehicle is the latest craze among the uber-wealthy. Texas Armoring in San Antonio is the biggest private vehicle armoring ...","https://i.ytimg.com/vi/Hh0v6kx4jcg/default.jpg","120","90","https://i.ytimg.com/vi/Hh0v6kx4jcg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Hh0v6kx4jcg/hqdefault.jpg","480","360","Bloomberg","none"
"lGroIrQmwyw","2018-06-07T16:29:18.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How New York Got Its Skyline","Why do so many of New York's older skyscrapers have a similar design? The answer can be traced back to a monumental 1916 zoning law, which established ...","https://i.ytimg.com/vi/lGroIrQmwyw/default.jpg","120","90","https://i.ytimg.com/vi/lGroIrQmwyw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/lGroIrQmwyw/hqdefault.jpg","480","360","Bloomberg","none"
"iFTToTsJuY0","2018-05-15T21:25:50.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Robots Roaming the High Seas","Intelligent, indestructible and with no humans on board, these sailboats are plotting their own course through the waters of San Francisco Bay. If Richard Jenkins ...","https://i.ytimg.com/vi/iFTToTsJuY0/default.jpg","120","90","https://i.ytimg.com/vi/iFTToTsJuY0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iFTToTsJuY0/hqdefault.jpg","480","360","Bloomberg","none"
"2TpQl9V9yoA","2014-11-18T03:20:21.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","When Fake 'Super Meat' Is Better Than the Real Thing","Nov. 18 (Bloomberg) – Beyond Meat, maker of plant-based ""chicken"" and ""ground beef,"" will aim for the heart of the carnivorous market with a soy-protein-based ...","https://i.ytimg.com/vi/2TpQl9V9yoA/default.jpg","120","90","https://i.ytimg.com/vi/2TpQl9V9yoA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2TpQl9V9yoA/hqdefault.jpg","480","360","Bloomberg","none"
"YGGk90YljhQ","2016-01-29T00:02:12.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","It's Elon Musk vs. Warren Buffett in the Fight for the Future of Solar","Jan. 28 -- SolarCity, America's largest manufacturer and leaser of solar panels, was welcomed into Nevada with economic incentives. But then Nevada's Public ...","https://i.ytimg.com/vi/YGGk90YljhQ/default.jpg","120","90","https://i.ytimg.com/vi/YGGk90YljhQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YGGk90YljhQ/hqdefault.jpg","480","360","Bloomberg","none"
"ilTn-Wv0a_I","2016-10-31T15:23:49.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Tesla Just Unveiled New Rooftop Solar Cells That Look Like Regular Shingles","Oct. 31 -- Tesla unveiled its first ever solar product at an event at Universal Studios in Los Angeles on October 29, 2016. And it's not a solar panel - it's a range of ...","https://i.ytimg.com/vi/ilTn-Wv0a_I/default.jpg","120","90","https://i.ytimg.com/vi/ilTn-Wv0a_I/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ilTn-Wv0a_I/hqdefault.jpg","480","360","Bloomberg","none"
"_6oNoLWcDqw","2018-06-19T14:24:21.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","This Brain Implant Could Change Lives","It sounds like science fiction: a device that can reconnect a paralyzed person's brain to his or her body. But that's exactly what the experimental NeuroLife system ...","https://i.ytimg.com/vi/_6oNoLWcDqw/default.jpg","120","90","https://i.ytimg.com/vi/_6oNoLWcDqw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_6oNoLWcDqw/hqdefault.jpg","480","360","Bloomberg","none"
"NjUn4UkunqU","2018-06-11T20:51:49.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Do North Koreans Actually Make Money?","Less than 30 years ago, North Koreans were more than twice as wealthy as their comrades in China. Now, they're significantly poorer. Here's how it happened.","https://i.ytimg.com/vi/NjUn4UkunqU/default.jpg","120","90","https://i.ytimg.com/vi/NjUn4UkunqU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NjUn4UkunqU/hqdefault.jpg","480","360","Bloomberg","none"
"RTutwy3wNGc","2014-06-03T15:25:42.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Jon Stewart: How the Fake Newsman Won Over America","Oct. 22 (Bloomberg) -- BLOOMBERG GAME CHANGERS profiles Jonathan Stuart Leibowitz, now Jon Stewart, from his New Jersey boyhood through the ...","https://i.ytimg.com/vi/RTutwy3wNGc/default.jpg","120","90","https://i.ytimg.com/vi/RTutwy3wNGc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/RTutwy3wNGc/hqdefault.jpg","480","360","Bloomberg","none"
"2HA_Fa4b1tM","2017-05-02T13:40:17.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How the World's Softest Wool is Made","On a remote island miles off the coast of Scotland, Mati Ventrillon makes hotly sought-after Fair Isle sweaters according to traditions that are centuries old.","https://i.ytimg.com/vi/2HA_Fa4b1tM/default.jpg","120","90","https://i.ytimg.com/vi/2HA_Fa4b1tM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2HA_Fa4b1tM/hqdefault.jpg","480","360","Bloomberg","none"
"ze9cSRznI4Q","2014-04-17T02:19:19.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Factory-Built Prefab Mansions That Fold Into Place","April 17 (Bloomberg) --- Blu Homes makes prefabricated houses that fold up in the factory for shipping and then unfold on site and are bolted onto a foundation ...","https://i.ytimg.com/vi/ze9cSRznI4Q/default.jpg","120","90","https://i.ytimg.com/vi/ze9cSRznI4Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ze9cSRznI4Q/hqdefault.jpg","480","360","Bloomberg","none"
"l9RWTMNnvi4","2018-06-25T19:47:49.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","This Canadian Genius Created Modern AI","For nearly 40 years, Geoff Hinton has been trying to get computers to learn like people do, a quest almost everyone thought was crazy or at least hopeless - right ...","https://i.ytimg.com/vi/l9RWTMNnvi4/default.jpg","120","90","https://i.ytimg.com/vi/l9RWTMNnvi4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/l9RWTMNnvi4/hqdefault.jpg","480","360","Bloomberg","none"
"VwipCNAwrxg","2018-05-16T16:18:33.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Singapore is Coming Alive","It was once known as a place where people went to work, rather than play - but a lot has changed. Singapore now boasts six of the world's best bars, 47 Michelin ...","https://i.ytimg.com/vi/VwipCNAwrxg/default.jpg","120","90","https://i.ytimg.com/vi/VwipCNAwrxg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VwipCNAwrxg/hqdefault.jpg","480","360","Bloomberg","none"
"vWUcdSxoSZg","2018-04-17T17:37:35.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","The Soy Sauce Bottle Designed to Bring Happiness","Behind the Design is a series of sleek and concise videos about the design of everyday objects we take for granted. This episode tells the story about how a ...","https://i.ytimg.com/vi/vWUcdSxoSZg/default.jpg","120","90","https://i.ytimg.com/vi/vWUcdSxoSZg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vWUcdSxoSZg/hqdefault.jpg","480","360","Bloomberg","none"
"cDpTPrfw1mQ","2018-05-17T19:57:25.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Masayoshi Son Became an Eccentric Dealmaker","Love him or hate him, Softbank's Masayoshi Son is shaking up Silicon Valley and global investing. He once lost more money than anyone has ever lost in history ...","https://i.ytimg.com/vi/cDpTPrfw1mQ/default.jpg","120","90","https://i.ytimg.com/vi/cDpTPrfw1mQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/cDpTPrfw1mQ/hqdefault.jpg","480","360","Bloomberg","none"
"vrl5PFB35Ec","2014-04-23T19:41:31.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Mark Cuban: How I Became a Billionaire","Bloomberg Game Changers profiles Dallas Mavericks' owner Mark Cuban. See how Cuban spun his love of basketball into a multi-billion dollar enterprise.","https://i.ytimg.com/vi/vrl5PFB35Ec/default.jpg","120","90","https://i.ytimg.com/vi/vrl5PFB35Ec/mqdefault.jpg","320","180","https://i.ytimg.com/vi/vrl5PFB35Ec/hqdefault.jpg","480","360","Bloomberg","none"
"_1ZiV1bDeNk","2015-06-01T14:33:50.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","How Much Money Does a Hedge Fund Startup Need?","June 1 -- Patrick McCurdy, head of capital introduction at Wells Fargo Prime Services, explains how small hedge funds go about raising capital and how much ...","https://i.ytimg.com/vi/_1ZiV1bDeNk/default.jpg","120","90","https://i.ytimg.com/vi/_1ZiV1bDeNk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_1ZiV1bDeNk/hqdefault.jpg","480","360","Bloomberg","none"
"VnFC-s2nOtI","2018-06-05T18:45:25.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","This AI Can Clone Any Voice, Including Yours","Journalist Ashlee Vance travels to Montreal, Canada to meet the founders of Lyrebird, a startup that is using AI to clone human voices with frightening precision.","https://i.ytimg.com/vi/VnFC-s2nOtI/default.jpg","120","90","https://i.ytimg.com/vi/VnFC-s2nOtI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/VnFC-s2nOtI/hqdefault.jpg","480","360","Bloomberg","none"
"gqVgxJCDAkU","2018-05-02T14:53:47.000Z","UCUMZ7gohGI9HcU9VNsr2FJQ","Welcome to The City of London","Welcome to The City of London, once the preserve of stuffy bankers - The City is re-inventing itself as the place to be. New restaurants, bars and hotels have ...","https://i.ytimg.com/vi/gqVgxJCDAkU/default.jpg","120","90","https://i.ytimg.com/vi/gqVgxJCDAkU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/gqVgxJCDAkU/hqdefault.jpg","480","360","Bloomberg","none"
