"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1881","RT @SpaceshipsLB: While you might not get a taste of the #royalwedding cake, these adorable British cupcakes are a charming substitute. Ful<U+2026>",FALSE,0,NA,2018-05-23 00:45:03,FALSE,NA,"999088788440727553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","flyingronaldo",9,TRUE,FALSE,NA,NA
"1882","RT @HuertDeAuteuil: me on Twitter vs me in real life #RoyalWedding https://t.co/gNzw87iBZR",FALSE,0,NA,2018-05-23 00:45:02,FALSE,NA,"999088783504166912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilli0naire",2696,TRUE,FALSE,NA,NA
"1883","RT @lipsticktv: #Competition ends 10pm 2nite!! It<U+2019>s  sold out!!<U+2764><U+FE0F><U+2764><U+FE0F>But you can #win one of these fab #RoyalWedding lip balms Just Follow us<U+2026>",FALSE,0,NA,2018-05-23 00:45:01,FALSE,NA,"999088777577598976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathalloran",243,TRUE,FALSE,NA,NA
"1884","RT @DarcyRoseByrnes: You guys. I've been SO excited for you all to see this episode. There MAY be singing... Tomorrow morning! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB>  #RoyalW<U+2026>",FALSE,0,NA,2018-05-23 00:44:58,FALSE,NA,"999088765590212608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenellm18148764",40,TRUE,FALSE,NA,NA
"1885","RT @OreOduba: Hard not to be totally honest when we<U+2019>re all watching something together so historic and so moving.. But seeing so many faces<U+2026>",FALSE,0,NA,2018-05-23 00:44:56,FALSE,NA,"999088757201567746",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Stingraytwo",553,TRUE,FALSE,NA,NA
"1886","RT @DigitalTrends: Royal newlyweds leave ceremony in an electric @Jaguar E-Type. #RoyalWedding https://t.co/5owMogoW1x https://t.co/5owMogo<U+2026>",FALSE,0,NA,2018-05-23 00:44:54,FALSE,NA,"999088749190492161",NA,"<a href=""https://twitter.com/zippylab"" rel=""nofollow"">Zippylab4</a>","zippylab",21,TRUE,FALSE,NA,NA
"1887","RT @InStyle: Newlywed life looks good on these two! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#PrinceHarry and #MeghanMarkle make their first official appearance as a married coupl<U+2026>",FALSE,0,NA,2018-05-23 00:44:53,FALSE,NA,"999088745163960320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","isa97",11,TRUE,FALSE,NA,NA
"1888","RT @GMA: <U+201C>You look amazing. I<U+2019>m so lucky.<U+201D>

#RoyalWedding https://t.co/GKZGMQXHWy",FALSE,0,NA,2018-05-23 00:44:53,FALSE,NA,"999088744996200448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NancySun88",103691,TRUE,FALSE,NA,NA
"1889","RT @simply__dv: For good luck #RoyalWedding https://t.co/qP8SQEoVnX",FALSE,0,NA,2018-05-23 00:44:53,FALSE,NA,"999088743800860673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jovan_aka_jovin",11,TRUE,FALSE,NA,NA
"1890","RT @voguemagazine: In an official #royalwedding portrait, Meghan smiles off into the distance, holding her bouquet, which Harry handpicked<U+2026>",FALSE,0,NA,2018-05-23 00:44:52,FALSE,NA,"999088739249864704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akdhaliwal3500",113,TRUE,FALSE,NA,NA
